requests_per_minute,requests_per_second,failed_request_ratio,unique_endpoints,repeated_endpoint_ratio,avg_response_time_ms,session_duration_sec,avg_payload_size_bytes,login_attempts,login_failure_ratio,endpoint_entropy,request_interval_variance,status_4xx_count,is_bot
602.6821,9.8265,0.6649,1,0.9589,164.24,43.03,211.45,195,0.9599,0.2431,0.008835,285,1
19.4091,0.1923,0.3775,3,0.4583,108.67,100.06,1002.18,0,0.0,1.2632,0.291343,5,1
1000.0,22.7655,0.2191,3,0.823,140.13,8.85,1119.63,0,0.0,0.1798,0.015247,43,1
1000.0,30.0,0.1053,2,0.7401,107.21,17.73,1056.21,0,0.0,0.7844,0.017592,80,1
18.6682,0.3471,0.0505,5,0.3558,228.72,229.12,4046.27,0,0.0,2.3542,4.263088,3,0
1000.0,19.9627,0.0875,1,0.8808,84.83,24.79,4650.43,0,0.0,0.4922,0.049371,43,1
14.1886,0.2608,0.072,7,0.3769,159.24,258.83,4479.35,0,0.0,3.1343,7.312719,5,0
22.6197,0.3439,0.1153,4,0.1,340.12,58.43,1364.74,0,0.0,2.0384,4.080275,2,0
396.7255,6.3712,0.8862,2,0.8,131.67,51.29,56.94,242,0.7038,0.1894,0.018402,299,1
27.1907,0.4394,0.1708,3,0.138,347.43,123.82,2432.04,0,0.0,3.3324,6.768361,8,0
8.3375,0.1354,0.0984,6,0.6881,191.79,51.72,3832.2,0,0.0,2.7128,4.746603,0,0
1000.0,23.5782,0.8379,1,0.9944,116.38,13.91,221.3,80,0.748,0.0,0.001323,273,1
12.2738,0.1413,0.0197,6,0.4522,295.72,97.51,2772.26,0,0.0,1.9863,14.613419,0,0
14.0657,0.1909,0.0024,5,0.1,79.23,159.06,2442.19,0,0.0,2.3341,5.277023,0,0
38.4792,0.585,0.091,3,0.2329,397.48,74.24,3515.91,1,0.2897,1.7343,12.252731,4,0
8.8919,0.1749,0.1027,3,0.5029,273.19,279.44,986.67,1,0.2304,2.4264,4.661503,5,0
21.2243,0.3743,0.013,3,0.6056,339.09,166.95,4932.48,0,0.0,1.5676,7.740412,0,0
8.598,0.1121,0.0526,3,0.615,177.8,237.9,1103.37,0,0.0,3.3975,8.46738,1,0
1000.0,25.3307,0.1509,2,0.8935,54.64,23.8,4858.31,0,0.0,0.7386,0.001023,90,1
14.8474,0.1571,0.2275,2,0.4773,265.02,158.07,2782.04,0,0.0,1.1219,0.703891,5,1
16.2825,0.3378,0.0126,4,0.5041,163.97,222.33,2672.06,2,0.3964,2.2245,13.044838,0,0
1000.0,20.5612,0.4971,1,0.8537,156.43,20.51,143.72,348,0.8578,0.1701,0.019176,210,1
12.6119,0.2147,0.1248,3,0.2063,301.32,291.21,1071.62,1,0.1024,2.3616,8.257059,7,0
42.3912,0.7404,0.125,6,0.386,433.86,113.12,4146.94,1,0.0426,1.8703,5.244142,9,0
19.3298,0.3473,0.0228,7,0.1812,379.56,218.18,3778.24,0,0.0,1.7142,7.454128,1,0
474.8482,8.0922,0.5873,1,0.9315,149.25,27.46,201.3,73,0.7734,0.2494,0.019476,129,1
25.4746,0.4173,0.0974,5,0.6744,249.71,118.97,1635.35,0,0.0,3.3765,12.052648,4,0
15.9315,0.296,0.0389,6,0.225,332.45,57.77,1518.23,1,0.0214,1.5627,2.399119,0,0
8.0077,0.1213,0.1082,6,0.3826,169.08,142.04,1701.45,0,0.0,3.0112,9.463531,1,0
1000.0,30.0,0.05,1,0.9648,46.55,15.27,7128.74,0,0.0,1.0621,0.014918,32,1
11.3331,0.1263,0.0918,4,0.3071,283.84,274.27,1387.1,1,0.056,3.395,3.677695,4,0
1000.0,30.0,0.05,3,0.8786,41.14,9.34,5018.55,0,0.0,0.2129,0.038407,21,1
13.3747,0.2737,0.0398,6,0.3521,86.52,50.22,4253.74,0,0.0,1.5727,6.849548,0,0
1000.0,30.0,0.2293,2,0.9811,60.9,20.84,5523.98,0,0.0,0.8392,0.022421,164,1
1000.0,24.7046,0.1937,1,0.8259,130.92,22.55,4802.4,0,0.0,1.0918,0.034203,108,1
20.0844,0.343,0.1935,6,0.2374,121.39,241.19,2894.16,0,0.0,2.74,4.728971,14,0
14.3854,0.12,0.239,4,0.3524,316.64,88.74,4216.09,0,0.0,2.342,8.301896,4,0
62.5171,1.034,0.0599,3,0.1225,254.21,71.87,3494.93,0,0.0,2.8597,11.124551,4,0
10.5498,0.1523,0.0689,6,0.3413,385.41,157.07,3997.03,0,0.0,2.4657,8.356129,1,0
10.3529,0.1889,0.1354,7,0.3492,260.19,35.75,4804.63,0,0.0,2.7101,7.891859,0,0
12.4602,0.209,0.043,4,0.4512,119.05,98.22,2762.19,0,0.0,3.0534,13.739479,0,0
1000.0,30.0,0.1446,1,0.7499,73.15,3.46,5109.06,0,0.0,0.8596,0.003971,31,1
22.2615,0.4532,0.0725,4,0.1389,220.29,118.81,1294.35,0,0.0,3.0577,1.250503,3,0
14.8485,0.2032,0.0651,5,0.1662,271.34,243.07,3327.26,1,0.0766,1.7323,14.290815,2,0
1000.0,22.1431,0.5784,2,0.9711,180.6,16.56,262.66,55,0.9214,0.4614,0.014196,212,1
261.6396,4.4658,0.807,2,0.9879,171.55,57.58,112.33,330,0.9453,0.3762,0.013319,206,1
29.7477,0.4581,0.0513,6,0.3264,113.97,153.09,1099.52,0,0.0,3.189,4.782967,3,0
75.2227,1.1146,0.0771,6,0.2793,221.72,56.16,1620.7,0,0.0,2.1812,14.352984,5,0
715.9255,11.8652,0.8502,1,0.9962,158.3,13.21,118.57,210,0.7823,0.2228,0.005634,134,1
5.3259,0.0982,0.128,5,0.3575,312.36,220.58,3626.41,0,0.0,2.1509,2.900574,2,0
2.6256,0.1344,0.0602,5,0.4627,341.62,247.49,1911.47,0,0.0,2.4864,11.701279,0,0
5.1671,0.1133,0.237,1,0.7722,221.93,94.86,2374.98,0,0.0,0.7055,0.62068,4,1
40.8336,0.7596,0.3276,6,0.1,268.15,86.21,4462.77,0,0.0,2.5533,4.793676,18,0
8.0062,0.1973,0.0238,4,0.5069,345.7,154.89,4642.63,0,0.0,1.47,7.88688,0,0
2.023,0.0,0.3334,6,0.5081,137.55,286.88,4531.48,0,0.0,3.1344,8.407502,5,0
381.7841,6.489,0.4817,1,0.9428,164.95,54.91,279.0,236,0.5027,0.0014,0.007792,169,1
11.7349,0.1716,0.093,7,0.3058,171.98,163.88,3456.7,0,0.0,2.9498,6.074243,3,0
26.1521,0.478,0.0414,4,0.1523,311.62,114.7,3204.25,1,0.0713,1.6867,7.301091,2,0
2.8394,0.0074,0.0087,3,0.4313,146.56,165.83,1947.59,0,0.0,3.1483,14.010106,0,0
7.6574,0.1832,0.0688,3,0.5594,205.35,118.47,2809.05,1,0.2396,2.505,8.349286,1,0
5.467,0.1104,0.0945,4,0.4746,361.31,151.23,4147.08,1,0.0497,3.3605,0.754583,1,0
55.7222,0.942,0.0555,6,0.1168,138.32,65.34,2338.83,1,0.12,3.1937,13.283834,3,0
10.6068,0.166,0.1047,4,0.3426,275.88,133.22,2352.87,0,0.0,3.2259,4.310613,3,0
20.8108,0.3216,0.0096,7,0.5164,343.44,141.58,1161.22,0,0.0,3.2249,13.713968,0,0
135.4657,2.2576,0.8261,1,0.9239,58.83,59.5,185.75,331,0.8339,0.0,0.006011,114,1
18.402,0.2824,0.0315,3,0.1315,374.67,186.12,3318.69,2,0.0054,2.2041,2.807023,1,0
11.1461,0.1696,0.0673,5,0.218,350.56,59.15,1982.2,0,0.0,3.235,6.898478,0,0
1000.0,18.3667,0.6009,1,0.9742,177.31,16.17,76.59,69,0.8246,0.4149,0.018373,178,1
117.6123,1.9562,0.1552,3,0.5334,330.58,37.39,1271.62,0,0.0,2.1267,4.655109,11,0
1000.0,17.815,0.1228,1,0.7112,152.24,19.85,1243.41,0,0.0,0.4627,0.03313,43,1
4.8603,0.111,0.2562,4,0.2119,136.06,255.31,3355.94,0,0.0,3.2422,10.697635,3,0
1000.0,30.0,0.5357,1,0.8908,74.37,8.26,182.62,135,0.6698,0.2034,0.009297,139,1
8.2657,0.1148,0.1767,5,0.3006,115.5,274.65,1047.08,1,0.2032,2.8538,2.367292,7,0
61.3161,1.0067,0.0232,6,0.1,166.24,35.71,3752.08,0,0.0,3.4479,2.336238,0,0
11.4295,0.1879,0.1488,3,0.5527,246.06,232.85,1481.96,0,0.0,1.4156,13.009731,5,0
74.6167,1.1948,0.0981,7,0.3277,168.44,61.34,2287.95,0,0.0,1.5624,7.758826,7,0
1000.0,30.0,0.3,2,0.8431,53.79,15.83,2340.84,0,0.0,0.3494,0.002047,181,1
12.483,0.1758,0.0847,3,0.2127,273.92,164.25,4455.28,0,0.0,3.1773,9.17667,2,0
1000.0,30.0,0.2205,1,0.8325,84.56,19.02,7889.0,0,0.0,0.5828,0.03339,147,1
7.4955,0.1538,0.0448,6,0.1736,137.57,295.67,4408.8,1,0.1163,3.3101,9.580195,1,0
1000.0,30.0,0.3,1,0.9726,98.66,12.98,4709.2,0,0.0,0.8299,0.017153,180,1
732.7384,12.1334,0.6445,1,0.8,214.26,39.61,285.75,311,0.8334,0.4443,0.004594,311,1
1000.0,30.0,0.3,2,0.8336,116.9,21.19,6137.44,0,0.0,0.5427,0.006083,219,1
19.2325,0.2814,0.0584,3,0.2847,149.98,237.02,1266.21,0,0.0,2.4933,13.176215,3,0
16.1318,0.2479,0.0726,4,0.4168,352.3,223.96,2985.29,0,0.0,1.746,2.576211,4,0
20.9121,0.3607,0.0116,4,0.1001,260.12,157.6,2772.82,1,0.1178,3.0907,7.623435,0,0
19.955,0.3385,0.0141,7,0.4606,232.05,246.82,4743.99,0,0.0,3.4905,12.170454,1,0
21.7501,0.3337,0.1488,3,0.6175,102.62,123.84,2383.77,2,0.0246,3.4918,6.104978,6,0
17.0582,0.297,0.0973,3,0.4079,364.15,195.59,3930.43,0,0.0,3.1413,13.510599,6,0
58.6422,0.9289,0.1003,5,0.2809,220.4,67.68,1045.64,0,0.0,2.0678,6.07428,6,0
8.5283,0.0684,0.3691,4,0.2045,306.11,210.57,3320.51,1,0.032,1.6051,7.114636,4,0
8.0658,0.0,0.1748,1,0.7917,256.7,184.49,880.54,1,0.6759,0.8734,0.735001,3,1
18.7494,0.4066,0.1146,3,0.2095,351.91,254.27,1407.32,0,0.0,1.7633,12.311333,8,0
75.2742,1.2585,0.1796,5,0.2791,350.18,57.82,3861.89,0,0.0,2.4253,1.019235,12,0
344.9715,5.7657,0.6059,1,0.9146,148.57,29.7,241.01,184,0.6608,0.0,0.005652,102,1
268.8605,4.5317,0.6842,1,0.9283,161.17,21.9,260.93,395,0.7539,0.1582,0.006662,69,1
1000.0,20.253,0.194,1,0.7244,132.23,23.1,4812.89,0,0.0,0.3099,0.036022,90,1
14.1451,0.1436,0.0069,5,0.2329,352.67,202.42,4245.55,1,0.2742,2.0111,4.886288,0,0
9.7891,0.1279,0.2047,5,0.2028,386.89,214.63,4732.44,0,0.0,2.5534,12.346826,5,0
19.7712,0.3136,0.1014,6,0.265,157.44,82.31,2957.44,0,0.0,2.241,5.113541,2,0
15.4408,0.242,0.0577,7,0.2701,254.82,241.29,4435.59,1,0.1283,1.8213,8.441889,3,0
12.3209,0.1053,0.1189,3,0.1,145.9,181.36,2409.89,0,0.0,2.0019,9.452828,3,0
181.9939,3.129,0.8939,1,0.9748,81.26,52.19,171.54,329,0.7945,0.0123,0.017795,140,1
1000.0,30.0,0.3,1,0.8882,140.18,8.02,2419.24,0,0.0,0.0158,0.010909,120,1
797.1063,13.0498,0.5143,1,0.8508,176.09,35.2,190.65,244,0.8001,0.4725,0.017821,239,1
15.6802,0.3491,0.1,1,0.4,219.27,86.26,2435.77,5,0.39,0.3634,0.657169,2,1
32.358,0.5342,0.0549,6,0.3265,121.5,103.52,4602.16,1,0.1236,2.7109,2.300836,3,0
1000.0,24.5195,0.3495,1,0.8,195.49,19.64,247.56,83,0.8727,0.423,0.013973,169,1
18.9523,0.1776,0.0717,4,0.3264,213.36,288.71,2080.51,0,0.0,3.1077,2.132247,5,0
14.8439,0.3552,0.2495,4,0.2136,113.49,291.6,743.18,0,0.0,2.0789,9.67174,17,0
539.1272,9.2535,0.7632,1,0.9393,92.34,23.84,202.28,170,0.8018,0.2915,0.015902,167,1
420.0956,7.1052,0.8502,1,0.9059,77.55,30.32,243.71,363,0.8985,0.0,0.012717,181,1
29.9237,0.3438,0.1876,3,0.379,83.13,112.72,594.4,0,0.0,2.2359,8.733216,9,0
16.8552,0.2676,0.0395,6,0.2303,103.48,234.21,4907.39,0,0.0,3.3972,0.559844,2,0
18.0249,0.229,0.1,1,0.7529,283.17,81.72,1127.22,0,0.0,0.434,0.133005,1,1
21.454,0.3208,0.0754,5,0.3073,140.5,149.35,2262.84,0,0.0,3.0197,3.528049,3,0
18.1577,0.3419,0.0369,6,0.3567,271.98,187.49,3132.5,0,0.0,3.1188,11.674115,2,0
7.7466,0.0699,0.0067,3,0.1997,146.0,298.46,4110.85,0,0.0,2.0699,11.811184,0,0
9.1734,0.2056,0.1055,5,0.1195,224.35,107.02,3382.17,0,0.0,1.7679,2.229439,2,0
283.9001,4.7971,0.5972,1,0.8,102.47,57.3,295.08,102,0.808,0.1504,0.01443,163,1
7.1669,0.0505,0.0666,7,0.1,178.69,135.02,2310.13,0,0.0,2.579,2.27003,0,0
31.7993,0.4315,0.0226,6,0.3833,208.52,99.41,1534.14,1,0.0436,1.458,0.775217,1,0
27.6529,0.4584,0.0911,3,0.2826,350.53,65.83,2380.86,2,0.1837,2.8663,6.771582,2,0
19.9507,0.3809,0.0169,4,0.4622,78.57,210.24,3980.57,0,0.0,2.5681,8.80508,1,0
1.1252,0.07,0.0671,3,0.5648,162.65,143.73,4239.39,1,0.003,3.1459,13.91106,0,0
2.4498,0.0351,0.0102,5,0.2849,204.58,190.55,4095.23,1,0.0309,2.6599,2.795616,0,0
462.9843,7.7209,0.7666,1,0.8735,118.24,58.87,169.1,136,0.6398,0.2821,0.019695,352,1
7.7562,0.077,0.0332,6,0.5318,49.72,149.52,2284.91,0,0.0,2.8093,1.420829,0,0
16.5377,0.2632,0.0839,4,0.1098,87.36,247.99,1962.57,0,0.0,3.4082,14.190433,5,0
37.3908,0.7026,0.0347,7,0.413,328.35,47.65,4990.7,0,0.0,2.9453,6.327998,0,0
11.1175,0.1766,0.0402,5,0.3056,242.94,263.16,1450.27,0,0.0,1.9314,3.765214,2,0
20.8454,0.3421,0.1338,7,0.3804,217.87,128.3,4817.44,0,0.0,2.143,9.217516,5,0
1000.0,30.0,0.1547,2,0.9072,61.08,3.81,3779.44,0,0.0,0.8617,0.002042,32,1
8.9345,0.1351,0.3629,6,0.1696,171.02,35.08,3939.4,1,0.2769,2.2962,1.846619,1,0
47.2571,0.7483,0.0223,3,0.1389,227.86,61.41,515.71,1,0.003,2.6409,6.422671,1,0
1000.0,30.0,0.1738,2,0.9679,81.67,4.19,6317.48,0,0.0,0.6476,0.046437,125,1
9.3319,0.0995,0.2868,5,0.5498,341.09,134.75,2992.74,0,0.0,2.1676,4.821617,4,0
1000.0,24.2176,0.05,3,0.7,80.22,14.02,3076.22,0,0.0,0.8013,0.01962,16,1
6.0102,0.1135,0.1149,4,0.1,395.38,241.38,1397.49,1,0.0349,2.5666,13.035366,3,0
41.1937,0.7916,0.1436,5,0.1,203.58,83.69,507.16,1,0.094,2.1623,12.620999,8,0
40.7366,0.6545,0.2011,3,0.2179,198.76,60.72,2592.9,0,0.0,3.7206,9.840582,8,0
5.7913,0.0095,0.0306,6,0.2766,248.73,252.43,4648.44,1,0.1121,1.8314,12.940167,0,0
60.7087,1.0257,0.1835,5,0.2669,183.96,54.83,798.6,1,0.4661,2.8668,1.453676,10,0
19.8189,0.2573,0.0719,7,0.3735,420.9,226.41,3476.78,2,0.0358,3.0217,10.073803,5,0
38.1268,0.5635,0.0393,7,0.4318,199.53,127.11,946.08,1,0.0815,2.6913,8.429161,3,0
61.335,0.9442,0.0573,3,0.1,212.35,67.26,2171.03,0,0.0,1.4913,2.402566,3,0
40.3826,0.6445,0.1261,3,0.1,289.85,54.16,1560.57,1,0.2835,2.0939,10.655044,4,0
643.5418,10.6732,0.6567,1,0.9298,195.0,17.1,140.27,62,0.8604,0.5549,0.01728,120,1
7.473,0.1075,0.0617,6,0.3065,175.17,269.97,2723.69,1,0.1426,1.8702,14.378775,2,0
28.5609,0.307,0.149,4,0.1,409.62,136.84,3982.11,0,0.0,2.6087,8.324892,9,0
6.3997,0.0724,0.1,3,0.6764,254.46,172.51,745.67,0,0.0,1.3357,0.709232,1,1
6.3325,0.1123,0.0033,3,0.2498,155.44,155.21,1351.57,1,0.0479,2.6336,3.351953,0,0
6.5122,0.1058,0.1049,7,0.6632,106.37,286.37,1944.53,1,0.0649,2.2131,6.26173,2,0
25.5689,0.4901,0.0984,4,0.3295,276.79,118.6,2250.44,0,0.0,2.7526,11.75495,5,0
38.0805,0.6154,0.1392,3,0.2136,137.3,34.59,2329.82,1,0.0288,2.5408,10.150671,3,0
254.0753,4.4138,0.4131,1,0.8,123.61,47.11,132.93,182,0.854,0.2673,0.018153,85,1
47.8411,0.6555,0.0837,3,0.1659,425.03,83.24,1860.37,1,0.0312,1.9318,14.442899,5,0
3.8991,0.0718,0.1183,5,0.5891,354.62,267.06,2748.1,0,0.0,3.1488,4.700185,3,0
73.5509,1.2343,0.0388,3,0.3027,333.67,43.73,3328.68,1,0.0723,1.4272,4.145939,2,0
45.0401,0.7661,0.0135,6,0.1618,289.63,93.02,3459.74,0,0.0,1.3711,14.001473,0,0
1000.0,30.0,0.3935,1,0.9478,142.32,6.33,193.45,59,0.8083,0.5432,0.009252,177,1
5.2539,0.1037,0.2076,7,0.1076,180.99,159.84,1336.19,1,0.1321,3.1295,6.343361,3,0
510.3462,8.596,0.3432,2,0.9378,160.86,12.76,121.02,70,0.9008,0.3409,0.009151,37,1
3.4803,0.0,0.0127,6,0.5829,330.52,220.04,3398.67,0,0.0,1.9318,14.373597,0,0
1000.0,30.0,0.2513,1,0.7871,46.73,6.35,3183.28,0,0.0,0.3524,0.000449,82,1
2.4515,0.0306,0.0706,3,0.2947,292.96,291.93,1201.33,0,0.0,3.3343,3.534938,0,0
12.2257,0.2268,0.1185,5,0.337,355.72,152.1,3157.32,1,0.0469,3.5074,7.76803,2,0
1.5671,0.0087,0.0712,5,0.3523,246.13,84.26,2119.55,1,0.3724,2.6455,6.718172,0,0
30.6471,0.5229,0.0333,7,0.4862,121.42,132.78,2234.51,1,0.0383,1.5168,11.315253,2,0
266.2188,4.1616,0.7007,1,0.8872,111.52,40.88,163.3,137,0.8538,0.388,0.01314,126,1
4.2331,0.0,0.061,6,0.1016,406.81,265.38,4886.57,1,0.0243,1.7738,0.944461,1,0
25.5163,0.4691,0.0328,7,0.14,377.25,136.23,4023.92,0,0.0,3.2585,1.965927,1,0
2.3072,0.064,0.0052,4,0.7721,153.97,286.21,1891.97,1,0.0157,2.7398,7.158942,0,0
10.0862,0.2234,0.0831,7,0.2897,75.21,284.8,4533.91,1,0.0502,1.8964,13.799724,4,0
42.0732,0.8018,0.1782,3,0.5136,303.9,81.54,2717.77,0,0.0,2.7583,1.412029,10,0
25.1444,0.4173,0.0453,4,0.1104,224.48,118.59,4990.7,1,0.1186,1.2973,14.267668,2,0
1000.0,30.0,0.1742,2,0.853,124.73,15.84,6248.15,0,0.0,0.5772,0.020934,107,1
12.0751,0.0621,0.0082,7,0.1,117.51,255.89,4421.98,0,0.0,2.0057,2.504561,0,0
1000.0,30.0,0.3034,2,0.8793,79.36,9.73,204.52,86,0.8981,0.3334,0.001998,106,1
6.2479,0.1423,0.0782,7,0.1,352.98,84.89,814.17,0,0.0,2.0653,4.029962,0,0
433.4266,7.2955,0.6121,1,0.929,129.07,35.02,243.59,389,0.8557,0.3477,0.002164,155,1
1000.0,30.0,0.3,1,0.7947,37.13,16.05,6244.38,0,0.0,0.2535,0.011096,188,1
18.7462,0.2117,0.0578,3,0.1,113.48,211.64,1095.53,1,0.0884,3.1516,7.358912,3,0
596.6548,9.7289,0.6155,2,0.9749,55.75,43.57,234.31,341,0.8719,0.1325,0.018173,264,1
278.0386,4.7119,0.7512,1,0.9659,129.82,55.64,219.89,159,0.8572,0.2426,0.015097,195,1
6.9379,0.1259,0.1763,5,0.1401,400.78,148.2,4132.68,0,0.0,1.9658,14.035099,3,0
13.8815,0.2351,0.2673,4,0.1,336.65,262.13,2150.91,0,0.0,3.2761,14.836373,14,0
16.9635,0.2098,0.0246,6,0.3154,364.26,202.07,3418.0,1,0.1185,2.2728,8.339805,1,0
48.907,0.7744,0.0716,7,0.6003,387.43,72.05,1293.04,0,0.0,3.2029,12.132436,4,0
19.9933,0.3356,0.02,5,0.3043,125.57,167.09,700.75,0,0.0,1.8385,8.656902,1,0
7.2455,0.1204,0.2676,7,0.2255,209.29,298.46,4693.06,0,0.0,2.4302,2.958384,9,0
200.3965,3.3676,0.5836,1,0.8026,154.67,38.34,68.95,262,0.7647,0.4458,0.014964,75,1
141.9942,2.2544,0.4236,1,0.8,133.69,46.73,224.02,101,0.9352,0.0,0.008948,45,1
16.614,0.1914,0.2882,7,0.1548,93.62,226.91,557.67,0,0.0,2.5562,10.598817,14,0
25.5224,0.4292,0.0821,3,0.1323,205.1,99.31,2269.3,0,0.0,1.9606,12.177686,3,0
1000.0,27.5926,0.3,2,0.7196,55.12,12.9,1653.5,0,0.0,0.8197,0.039639,106,1
2.8864,0.0929,0.0257,3,0.4026,255.01,292.75,701.46,0,0.0,2.2291,8.469523,0,0
5.7995,0.0749,0.0067,4,0.1185,158.91,78.24,1769.55,0,0.0,3.1674,5.207559,0,0
127.3006,2.0148,0.0998,4,0.6122,269.05,36.37,2489.36,0,0.0,2.6415,13.240744,7,0
545.6155,8.8604,0.6538,1,0.9968,65.61,34.95,257.65,52,0.8908,0.2195,0.005747,203,1
875.9381,14.3413,0.7133,1,0.9019,178.88,34.2,277.4,240,0.9709,0.3294,0.010619,352,1
4.4389,0.0424,0.2642,4,0.1,178.95,290.13,2336.19,0,0.0,2.125,11.79868,8,0
44.5199,0.759,0.1559,3,0.2969,303.62,101.99,832.62,1,0.1763,3.4629,12.299609,12,0
14.7824,0.1661,0.0832,3,0.127,200.23,186.17,4498.24,1,0.2146,3.0259,14.332076,3,0
9.6106,0.0557,0.1,1,0.4834,303.5,107.4,1282.6,0,0.0,0.358,0.574081,2,1
1000.0,28.7173,0.131,1,0.857,50.7,5.95,7585.37,0,0.0,0.558,0.017801,22,1
964.313,16.2495,0.5793,1,0.9451,108.78,19.12,74.76,88,0.8869,0.4715,0.003101,180,1
482.3473,8.1196,0.3091,1,0.8034,156.29,47.73,155.85,323,0.6348,0.4195,0.014708,118,1
18.2678,0.4892,0.1,3,0.5804,138.72,91.66,1033.46,0,0.0,0.8341,0.276455,2,1
50.0132,0.7646,0.1144,7,0.6481,358.41,75.53,3721.33,1,0.0461,3.1445,8.000477,6,0
44.9418,0.6873,0.01,6,0.1484,163.34,103.22,2006.86,0,0.0,3.1662,13.570109,0,0
734.742,12.1974,0.7076,1,0.9752,182.54,19.33,133.59,58,0.5584,0.3364,0.01181,166,1
264.0308,4.4435,0.209,1,0.9384,146.72,27.57,5185.29,0,0.0,0.3768,0.00107,25,1
5.874,0.0723,0.061,7,0.3219,247.98,234.02,1354.61,1,0.0532,2.8092,10.857271,1,0
378.607,6.1676,0.2389,1,0.9565,57.71,19.56,2738.41,0,0.0,0.9234,0.02012,28,1
11.2979,0.2528,0.0845,5,0.4343,309.29,191.57,4024.89,1,0.0235,2.4564,8.075012,4,0
702.3132,11.7651,0.8344,1,0.92,92.51,34.68,211.08,181,0.7551,0.2602,0.001522,338,1
126.1977,2.0618,0.0205,3,0.2921,163.5,36.02,896.66,1,0.2932,2.5993,11.479032,1,0
759.4745,12.7082,0.5413,1,0.8289,132.6,21.41,168.78,208,0.9048,0.4496,0.0178,147,1
159.203,2.7249,0.6452,1,0.9714,201.99,49.49,267.38,53,0.932,0.2667,0.011551,80,1
1.3279,0.0092,0.1839,3,0.2906,138.3,284.65,2587.95,0,0.0,1.8293,5.851748,0,0
8.0761,0.1762,0.0202,7,0.2013,251.77,235.55,2239.02,0,0.0,2.7825,14.02774,0,0
17.1798,0.3434,0.0451,7,0.3465,209.88,236.18,1430.43,1,0.2908,2.8952,7.054369,3,0
316.9092,5.1702,0.6291,1,0.997,192.59,29.66,164.5,311,0.7487,0.4582,0.017727,97,1
1000.0,17.5317,0.3,2,0.8893,52.19,26.35,3545.67,0,0.0,0.4755,0.048657,138,1
1000.0,18.4579,0.05,1,0.7243,49.89,11.82,7892.53,0,0.0,0.4595,0.048589,10,1
1000.0,30.0,0.0699,1,0.912,64.29,8.32,4780.23,0,0.0,0.5719,0.016905,43,1
35.2699,0.5458,0.0555,5,0.6029,105.3,136.73,3285.15,0,0.0,2.3953,10.432934,4,0
358.9723,6.041,0.7869,1,0.9555,149.34,57.28,290.55,295,0.9556,0.1276,0.009775,269,1
74.3397,1.2864,0.0991,4,0.1973,367.0,53.58,800.7,1,0.1366,2.1719,5.854666,6,0
7.0866,0.125,0.4624,1,0.5962,192.13,138.38,2713.72,0,0.0,0.5821,0.752745,8,1
686.3687,11.3515,0.2118,2,0.8488,136.03,18.65,4677.93,0,0.0,0.4527,0.022276,45,1
1000.0,30.0,0.0504,3,0.7109,116.83,6.91,7675.85,0,0.0,0.7387,0.008958,37,1
9.1966,0.1774,0.1168,7,0.1,229.51,50.92,2474.85,0,0.0,1.8352,5.012964,1,0
37.6987,0.5469,0.211,3,0.137,238.97,134.55,4814.6,0,0.0,2.8587,1.129252,15,0
81.3958,1.2543,0.0153,4,0.1453,234.17,42.0,2191.51,0,0.0,3.0703,6.025142,0,0
12.4019,0.2982,0.0405,6,0.1569,103.38,227.12,1825.08,1,0.0674,2.3556,13.824718,2,0
15.4806,0.25,0.0192,7,0.4765,100.45,105.4,1532.79,1,0.0385,1.6959,3.434808,0,0
30.8205,0.4945,0.0807,3,0.3202,282.13,109.71,4496.72,0,0.0,3.145,2.000464,4,0
33.1447,0.4908,0.0885,5,0.6434,92.65,164.54,991.37,0,0.0,2.2788,13.140741,6,0
31.8672,0.5385,0.0639,6,0.4401,212.22,33.28,2450.86,0,0.0,2.8227,8.800748,1,0
68.6012,1.1957,0.1278,6,0.1,275.87,60.33,2183.94,0,0.0,1.6489,2.042056,9,0
5.5049,0.0569,0.1097,4,0.3821,131.14,98.27,4203.52,0,0.0,2.9629,6.375359,1,0
53.1139,0.9085,0.0889,4,0.3338,367.93,60.18,1000.25,0,0.0,2.4347,9.576862,4,0
1000.0,23.9222,0.5753,2,0.8629,173.66,18.82,195.96,55,0.7445,0.4285,0.017288,258,1
15.2094,0.2406,0.0856,3,0.7224,341.8,245.3,1469.58,0,0.0,3.0843,2.770886,5,0
7.8996,0.1679,0.1053,7,0.5065,202.7,251.81,715.91,0,0.0,1.9321,14.263995,4,0
37.6057,0.6981,0.0445,4,0.5627,163.08,61.88,3103.68,0,0.0,3.203,11.725881,1,0
12.3457,0.2847,0.0382,5,0.4105,102.71,130.78,2035.62,0,0.0,2.4336,8.912499,0,0
12.3053,0.2736,0.0559,5,0.2086,348.69,217.8,3754.85,0,0.0,2.1799,13.022462,2,0
34.1087,0.5004,0.0429,6,0.1767,295.71,97.09,1868.11,1,0.013,3.1086,8.081532,2,0
5.754,0.0425,0.0585,7,0.2423,108.15,169.56,999.46,0,0.0,1.9511,13.385148,0,0
206.0418,3.587,0.558,1,0.8509,166.92,52.82,183.37,211,0.5,0.3612,0.008166,104,1
1000.0,21.1431,0.2198,3,0.9001,110.76,28.71,1316.88,0,0.0,0.0371,0.017095,132,1
8.7833,0.0,0.1166,7,0.2999,291.24,264.12,2960.65,0,0.0,3.107,11.901954,3,0
